Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Inside NU,@insidenu,2023-12-03T22:49:37.000Z,False,"With 1:35 left to go and Georgetown up by 22, the Hoyas put in their substitutes. 

This one looks about over.",0,0,0,1.3K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1731445611939926322,tweet_id:1731445611939926322
Inside NU,@insidenu,2023-12-03T22:47:50.000Z,False,"Caileigh Walsh is making it happen for the 'Cats.

She fought for a jump ball on defense and turned the following possession into two made layups at the free throw line. She has 13 on the day.

77-55, Hoyas.",0,0,0,1.2K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1731445164818772284,tweet_id:1731445164818772284
Inside NU,@insidenu,2023-12-03T22:42:59.000Z,False,"One step forward, two steps back.

Coming out of the timeout, Georgetown scores a bucket under the basket, Lau turns it over, and the Hoyas drain a floater.",0,0,0,2.2K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1731443941893865905,tweet_id:1731443941893865905
Inside NU,@insidenu,2023-12-03T22:39:36.000Z,False,"CASEY HARTER NAILS A THREE ASSISTED BY LAU.

'Cats have cut the lead to 15, and there's 6:57 left.",0,1,0,3.1K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1731443090185941121,tweet_id:1731443090185941121
Inside NU,@insidenu,2023-12-03T22:35:38.000Z,False,"Through 1:30 of this quarter, defense has been stifling on both ends.

68-50, Hoyas ahead.",0,0,0,1.3K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1731442093099270645,tweet_id:1731442093099270645
Inside NU,@insidenu,2023-12-03T22:30:27.000Z,False,"The third quarter comes to a close, and the 'Cats find themselves down 20.

Lau, Walsh and Weaver continue to put together solid offensive outings, but turnovers and a lack of rebounds has put NU in a tough hole to climb out of.",0,0,0,1.3K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1731440790826590462,tweet_id:1731440790826590462
Inside NU,@insidenu,2023-12-03T22:28:16.000Z,False,"Northwestern has started to play a very aggressive press, and it seems to be working.

Georgetown has turned it over a few times now from the double- and triple-teams.",0,0,1,1.3K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1731440239191765341,tweet_id:1731440239191765341
Inside NU,@insidenu,2023-12-03T22:23:38.000Z,False,Lau drains a three to cut the deficit to 19.,0,0,0,1.2K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1731439074035015743,tweet_id:1731439074035015743
Inside NU,@insidenu,2023-12-03T22:19:38.000Z,False,"Coming out of the timeout, Joe McKeown subs the whole lineup.

Most of the starters are coming in with 3:31 left in Q3.",0,0,0,1.2K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1731438066504511537,tweet_id:1731438066504511537
Inside NU,@insidenu,2023-12-03T22:17:09.000Z,False,"Maggie Pina connects on a *difficult* three.

Looks like she might've even drawn a foul on it, but nothing gets called.

62-38, 'Cats trail.",0,0,0,1.2K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1731437443969081815,tweet_id:1731437443969081815
