Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Inside NU,@insidenu,2023-08-17T16:18:39.000Z,False,"Despite “open competition,” Northwestern football’s starting quarterback should be known this weekend. That, and more from what HC David Braun, QB Ben Bryant, WR A.J. Henning and DL Richie Hagarty shared with media on Wednesday:",1,1,10,3K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1692209333621121118,tweet_id:1692209333621121118
Inside NU,@insidenu,2023-08-16T17:37:56.000Z,False,"Bryant: ""We're excited to go out there and play football. We're worried about us completing camp strong.""",0,0,1,1K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1691866898030358746,tweet_id:1691866898030358746
Inside NU,@insidenu,2023-08-16T17:34:40.000Z,False,"Henning on his experience playing in big games: ""Just being an older guy, been playing college football for a while. Bringing that level of intensity in the meeting room. Doing the little things right. I know what it takes to get there. Sprinkling to all rooms on the team.""",0,0,1,1.3K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1691866075779002737,tweet_id:1691866075779002737
Inside NU,@insidenu,2023-08-16T17:25:12.000Z,False,"Braun on deciding on a QB: ""At the end of the day, it'll be my decision, but I'm going to lean on Mike [Bajakian] heavily.""

Emphasized his collaborative efforts with coaches.

""A great quarterback finds a way to rally a football team.""",0,0,0,1.1K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1691863695591174343,tweet_id:1691863695591174343
Inside NU,@insidenu,2023-08-16T17:14:42.000Z,False,"Braun on the defensive line: ""Coach Smith has done an incredible job developing the young men. I see a group that has a lot of room for improvement, is not where they need to be at today. A group, Week One, that can help us win a football game.""",1,0,9,2.3K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1691861053133517107,tweet_id:1691861053133517107
Inside NU,@insidenu,2023-08-10T17:21:10.000Z,False,"Northwestern football’s first open practice provided a chance to hear from David Braun, as well as three veteran players. On the field, players partook in drills — and coaches made statements with their clothing choices, sparking more negative headlines.",2,1,4,4.1K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1689688349676564497,tweet_id:1689688349676564497
Inside NU,@insidenu,2023-08-09T18:07:44.000Z,False,"Kirtz on receiver transfer adds: ""We've definitely helped each other out on the field.""

Called A.J. Henning ""fast and quick."" Noted that Cam Johnson's ""played a lot of football.""

""It's been great having them in the room.""",0,0,7,1.9K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1689337684404191233,tweet_id:1689337684404191233
Inside NU,@insidenu,2023-08-09T18:02:47.000Z,False,"Gallagher: ""This place is great. You get the best of both worlds when you come to Northwestern.""

Stressed academics and Big Ten football.",0,0,8,1.8K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1689336435462070272,tweet_id:1689336435462070272
Inside NU,@insidenu,2023-08-09T16:04:02.000Z,False,"That concludes the open practice portion for Northwestern football. We'll hear from head coach David Braun, LB Bryce Gallagher, DB Rod Heard II and WR Bryce Kirtz shortly.",0,0,4,3.3K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1689306553613008896,tweet_id:1689306553613008896
Inside NU,@insidenu,2023-08-05T16:14:38.000Z,False,"In a training camp filled with a million storylines, the ‘Cats will have to prepare to play a football season, while still dealing with the ramifications of their off-the-field allegations.",3,2,12,4.5K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1687859670222872576,tweet_id:1687859670222872576
